,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
1,-0.006999284029006958,-0.0006757453083992004,0.01730542629957199,0.008433066308498383,0.005142174661159515,-0.003753840923309326,-0.004955023527145386,0.008253827691078186,0.0041162073612213135,0.01488521695137024,-0.0017449557781219482,0.00011152029037475586,-0.008452057838439941,-0.004353940486907959,-0.0001967102289199829,-0.024760335683822632,0.001843869686126709,0.00436960905790329,0.0012332946062088013,0.005685523152351379,-0.0018350034952163696
2,-0.005333572626113892,0.0007886737585067749,0.017916567623615265,-0.0014809295535087585,0.0028744488954544067,-0.006816104054450989,-0.0033518895506858826,0.00893925130367279,0.002686217427253723,-0.00047963857650756836,0.0012836381793022156,-0.0037430673837661743,-0.0029521584510803223,-0.006526559591293335,-0.0010684728622436523,-0.01437997817993164,0.0010112598538398743,0.0063979849219322205,0.004274278879165649,-0.0011601001024246216,-0.00017013400793075562
3,-0.002180337905883789,0.0001801326870918274,0.014483273029327393,-0.001628689467906952,0.0024688243865966797,-0.0004496574401855469,-0.006345577538013458,-0.0005228221416473389,0.0015294849872589111,0.0070661455392837524,0.0021101608872413635,-0.0036140233278274536,-0.005218580365180969,-0.017309367656707764,-0.00039008259773254395,-0.0156969353556633,-0.0009276866912841797,0.007015563547611237,0.0063591450452804565,0.004072442650794983,0.00047285109758377075
4,7.253885269165039e-05,-0.00010351091623306274,0.013738967478275299,0.0018204450607299805,-0.00044423341751098633,-0.0014858543872833252,-0.0037301257252693176,-0.0035567879676818848,-0.0004096478223800659,0.005218833684921265,0.0022813081741333008,-0.0005204901099205017,-0.0027883797883987427,-0.011347353458404541,0.0018768310546875,-0.018882721662521362,-0.0005790218710899353,0.011475980281829834,-0.004466310143470764,0.00012490153312683105,0.0021879300475120544
5,-0.00046341121196746826,-0.0016166046261787415,0.00875021517276764,0.0004638358950614929,0.0018315613269805908,-0.002230815589427948,-0.008683651685714722,0.00783403217792511,0.0004145801067352295,0.0060800909996032715,0.0012807175517082214,-0.002122260630130768,0.0001316368579864502,-0.005558893084526062,0.0005829781293869019,-0.019374392926692963,0.0032599717378616333,0.009521588683128357,0.0009053647518157959,-0.0012528002262115479,0.0008935108780860901
6,-0.006413668394088745,-0.0014321506023406982,0.011152185499668121,-0.0010798797011375427,0.0034221410751342773,-0.001772947609424591,-0.0058430954813957214,0.003339335322380066,-0.0009196549654006958,0.0031448304653167725,0.0003297552466392517,-0.0006617233157157898,-0.0017772316932678223,-0.006003096699714661,0.0005663782358169556,-0.022000089287757874,0.002565234899520874,0.006565123796463013,0.004439517855644226,0.0018514692783355713,-0.0007986798882484436
7,0.00015969574451446533,-0.0001801028847694397,0.010009735822677612,-0.002525739371776581,0.004994593560695648,-0.0010250657796859741,-0.0018065869808197021,0.002007603645324707,-0.0011097043752670288,0.009000062942504883,0.0005287304520606995,0.0021262839436531067,-0.0013724565505981445,-0.01159648597240448,-7.772445678710938e-05,-0.017983123660087585,0.0023823827505111694,0.002865135669708252,0.003292575478553772,0.002604469656944275,0.0005851760506629944
8,-0.0038776546716690063,-0.0006337761878967285,0.0074965134263038635,-0.0008074864745140076,0.003179483115673065,-0.0016846507787704468,-0.004779532551765442,-0.0016479790210723877,-0.0004614144563674927,0.0063880980014801025,-0.0029035210609436035,0.0007228553295135498,-0.0011327266693115234,0.007636502385139465,-0.0005949437618255615,-0.020116373896598816,0.0008016824722290039,0.010049581527709961,2.0310282707214355e-05,0.0010122954845428467,0.00021676719188690186
9,-0.002813011407852173,-0.0007718056440353394,0.011769577860832214,-0.00012692809104919434,0.0028115734457969666,0.00010870397090911865,-0.006381034851074219,-0.0004904717206954956,0.001557677984237671,0.005354717373847961,-0.0010273158550262451,-0.0010871589183807373,-0.0023849457502365112,-0.004472911357879639,-0.00032204389572143555,-0.016963034868240356,0.001443520188331604,0.00554165244102478,0.007553398609161377,0.002341240644454956,-3.3505260944366455e-05
10,-0.0020156800746917725,-0.002338603138923645,0.0047830939292907715,0.004816338419914246,0.0036156028509140015,-0.002623051404953003,-0.005068480968475342,-0.0012689381837844849,0.00047266483306884766,0.007744640111923218,-0.001057647168636322,-0.0042120590806007385,-0.002289220690727234,-0.005855053663253784,-0.0009095519781112671,-0.016808107495307922,0.00018818676471710205,0.011349253356456757,7.18832015991211e-05,0.0017304271459579468,0.005404658615589142
11,-0.005146518349647522,0.0015392079949378967,0.00537138432264328,0.002458147704601288,0.0026388168334960938,0.0010594278573989868,-0.007654592394828796,0.0007895827293395996,-0.0007578134536743164,0.006617486476898193,-0.004368610680103302,-0.003942660987377167,-0.000195235013961792,-0.011243939399719238,0.0005409717559814453,-0.012364476919174194,-0.001719743013381958,0.006046950817108154,-0.0007338672876358032,0.0005737096071243286,-0.0017256736755371094
12,-0.0032254457473754883,-0.005217269062995911,0.004864953458309174,-0.00021119415760040283,0.0028571486473083496,-0.0028441697359085083,0.0012020543217658997,0.000751987099647522,0.0029274672269821167,0.005369260907173157,0.0001923888921737671,0.00013285130262374878,-0.0011096000671386719,-0.015072554349899292,-0.0013589859008789062,-0.013896673917770386,-0.0025833547115325928,0.0035665109753608704,0.003793373703956604,0.0016117393970489502,0.007137805223464966
13,-0.003633856773376465,0.002934068441390991,0.005751006305217743,0.0012032538652420044,0.0025851204991340637,-0.005151569843292236,-0.0022527873516082764,-0.0014237910509109497,0.0007754862308502197,0.007567316293716431,-0.001590736210346222,-0.006426006555557251,-0.0016460567712783813,-0.02258606255054474,0.0001480579376220703,-0.011917874217033386,-0.0013402104377746582,-0.010478101670742035,0.00859975814819336,-0.0005651563405990601,-0.004059165716171265
14,-0.001498684287071228,-0.0014271363615989685,0.006876163184642792,0.0032448098063468933,0.001447424292564392,-0.004214391112327576,-0.004715032875537872,-0.0022414326667785645,0.0022295862436294556,0.006871908903121948,0.0008599013090133667,-0.00543493777513504,-0.0012272298336029053,-0.008307099342346191,-0.00041507184505462646,-0.014247015118598938,-0.0037511736154556274,0.009508974850177765,0.008913964033126831,0.0001258254051208496,0.0031613558530807495
15,-0.005929708480834961,-0.0008296370506286621,0.005181849002838135,0.004886098206043243,0.00025691092014312744,-0.003898113965988159,-0.011389799416065216,0.0012248456478118896,0.00048638880252838135,0.007703989744186401,-0.002882033586502075,-0.0032996609807014465,-0.0002295970916748047,-0.018781408667564392,-0.00206129252910614,-0.013110771775245667,-0.003348998725414276,0.006944179534912109,0.0027344822883605957,5.0127506256103516e-05,-0.004511833190917969
16,-0.008050531148910522,-0.0006924346089363098,0.005873844027519226,0.0021978020668029785,0.00333346426486969,-0.002929672598838806,-0.003608107566833496,-0.0003507286310195923,0.002021089196205139,0.004953891038894653,-0.004186578094959259,-0.0026082471013069153,-0.0005895644426345825,-0.007625937461853027,-0.0023640096187591553,-0.016753509640693665,0.0013430789113044739,-0.0009046792984008789,0.008068472146987915,0.0014773309230804443,-0.002598397433757782
17,-0.005623921751976013,-0.0024904385209083557,0.007424652576446533,0.0018224939703941345,0.0020329654216766357,-0.0048563554883003235,-0.0021881386637687683,-0.002059534192085266,0.0018036961555480957,0.005564451217651367,-0.005433224141597748,0.0025391653180122375,-0.0014843940734863281,-0.008223459124565125,0.0013599693775177002,-0.011260762810707092,-0.003267258405685425,-0.0006091892719268799,0.0032077282667160034,0.0032300353050231934,-0.0016601979732513428
18,-0.004240110516548157,0.002001352608203888,0.006614901125431061,0.0016435086727142334,0.0014010965824127197,-0.006685391068458557,-0.0024511590600013733,0.0025654584169387817,-0.0018522441387176514,0.007214635610580444,0.004126898944377899,-0.0018112286925315857,-0.003979384899139404,-0.00448957085609436,-0.002237096428871155,-0.008193686604499817,0.002634212374687195,0.0014681369066238403,0.0025793612003326416,0.0012196153402328491,0.00021436065435409546
19,-0.003437533974647522,0.000470675528049469,0.008296988904476166,0.00016950815916061401,0.0023244544863700867,-0.00560489296913147,-0.009986639022827148,-0.0007787644863128662,-0.0015854686498641968,0.005841553211212158,-0.0010066106915473938,-0.005160234868526459,-0.0030863583087921143,-0.004478827118873596,-0.00015588104724884033,-0.008244588971138,-0.001726388931274414,-0.020581670105457306,0.005472540855407715,-9.085237979888916e-05,-0.001217760145664215
20,-0.0054945796728134155,0.0011456310749053955,0.006791830062866211,-0.0007540062069892883,0.001670636236667633,-0.0018768832087516785,-0.011570975184440613,-0.00033508241176605225,9.864568710327148e-05,0.0021847039461135864,-0.002703830599784851,-0.003335326910018921,-0.001579180359840393,-0.004123494029045105,5.4255127906799316e-05,-0.007227227091789246,-0.0016513392329216003,0.010778650641441345,0.006888657808303833,0.0007334649562835693,0.0016762539744377136
21,-0.005748733878135681,-0.0033158957958221436,0.004962652921676636,0.002491898834705353,0.005202382802963257,-0.006398752331733704,-0.006549127399921417,-0.0005300641059875488,-0.00012965500354766846,0.006001994013786316,-0.0025299936532974243,0.004263259470462799,0.0002717524766921997,-0.004163280129432678,-0.001650482416152954,-0.006888538599014282,-0.00019139796495437622,0.009327434003353119,0.003406912088394165,-0.00024171173572540283,-0.003083556890487671
22,-0.007128790020942688,0.000503934919834137,0.006400294601917267,-0.0016087070107460022,0.0031098276376724243,-0.006427139043807983,-0.005103752017021179,0.0023925453424453735,-9.40859317779541e-05,0.005713865160942078,-0.00336514413356781,-0.002720974385738373,-0.0024225860834121704,-0.007036641240119934,-0.0032876282930374146,-0.0062909722328186035,0.0026054903864860535,0.0028347820043563843,0.007743090391159058,-0.00033277273178100586,-0.0016667693853378296
23,-0.006127089262008667,-0.0027546510100364685,0.00736614316701889,0.008769296109676361,0.00018267333507537842,-0.0004808753728866577,-0.019023440778255463,0.0008269399404525757,0.0006199032068252563,0.005620881915092468,-0.0018210485577583313,-0.0006924793124198914,0.0006819814443588257,-0.007102653384208679,0.000308990478515625,-0.007575303316116333,-0.006214998662471771,-0.0025411993265151978,0.004887595772743225,0.0012254416942596436,0.007600404322147369
24,-0.004742756485939026,-0.0002903491258621216,0.005651131272315979,-0.0019739195704460144,0.0006735771894454956,-0.010187141597270966,-0.014500178396701813,0.003130123019218445,-9.441375732421875e-05,0.0033898502588272095,0.002477116882801056,-0.0060479119420051575,-0.0011069327592849731,-0.006814718246459961,0.0005785524845123291,-0.0043161362409591675,-0.0009067058563232422,0.014961279928684235,-0.0023588240146636963,0.0013786405324935913,0.011018678545951843
25,-0.00436951220035553,-0.0015124976634979248,0.008082248270511627,-0.0051000043749809265,0.0003856942057609558,-0.006233632564544678,-0.0008565038442611694,-0.003505125641822815,0.001585438847541809,0.0027433186769485474,-0.0032385066151618958,-0.0013853460550308228,-0.0011953860521316528,-0.007325366139411926,-0.0008077695965766907,-0.011217892169952393,0.0009716451168060303,0.009910285472869873,4.79966402053833e-05,0.0011617988348007202,0.0033611059188842773
26,-0.004342108964920044,-0.005817212164402008,0.002773292362689972,0.002810336649417877,0.001287907361984253,-0.00571645051240921,-0.01395193487405777,-0.005877360701560974,0.0029540956020355225,0.004807695746421814,-0.0029767006635665894,-0.0019981637597084045,-0.0017628967761993408,-0.00798441469669342,-0.0012602806091308594,-0.00814056396484375,-0.002248913049697876,0.007910482585430145,0.006724044680595398,-0.0007949322462081909,0.006216526031494141
27,-0.005409181118011475,-0.0017192140221595764,0.005256719887256622,-0.00011338293552398682,0.0008916184306144714,-0.0070807114243507385,-0.010470591485500336,-0.00029803812503814697,0.0012979209423065186,0.005088210105895996,-0.0059460923075675964,0.00037610530853271484,-0.0013303309679031372,-0.00362473726272583,-0.0006834343075752258,-0.012493148446083069,-0.0003701746463775635,0.0028483718633651733,0.005985945463180542,0.001599922776222229,0.008495919406414032
28,-0.0032359808683395386,-0.00019263476133346558,0.007740989327430725,0.013785094022750854,0.001509249210357666,-0.005645327270030975,-0.011569693684577942,-0.0014356523752212524,0.0014348626136779785,0.005248948931694031,-0.0017537996172904968,-0.0045440420508384705,-0.00023125112056732178,-0.0023225992918014526,-0.002701573073863983,-0.008198082447052002,-0.0020517706871032715,0.01434459537267685,0.005802184343338013,-0.0019665956497192383,0.006240092217922211
29,-0.0021273866295814514,0.0012020692229270935,0.0048404261469841,-0.0009717419743537903,0.001524314284324646,-0.008165113627910614,-0.00973416119813919,0.00032366812229156494,0.001516684889793396,0.004252240061759949,-0.0021501481533050537,0.0019433796405792236,-0.00039952993392944336,-0.0056963711977005005,0.0003494471311569214,-0.00449158251285553,-0.0011350363492965698,0.006560683250427246,0.008533656597137451,0.0005840957164764404,0.005332224071025848
30,-0.0014793574810028076,0.0036687105894088745,0.00338127464056015,0.0020994842052459717,0.00506184995174408,-0.0035163164138793945,-0.00783974677324295,-0.001510903239250183,0.0009407401084899902,0.002132207155227661,-0.0019010156393051147,-0.0002574548125267029,-0.002987414598464966,-0.005142420530319214,-0.0008401423692703247,-0.00471949577331543,0.0003272444009780884,0.015684328973293304,0.00516587495803833,-0.002027750015258789,0.009785771369934082
31,-0.0046806782484054565,-0.00552031397819519,0.009055398404598236,-0.00027436763048171997,0.0014090090990066528,-0.007080785930156708,0.0036006569862365723,-0.0004853755235671997,-0.0019933879375457764,0.003292590379714966,0.0019419491291046143,-0.003194563090801239,-0.0007843971252441406,-0.004569336771965027,-0.001632198691368103,-0.007230252027511597,-0.007774554193019867,0.016036562621593475,0.006366729736328125,-0.0020323991775512695,0.0029526054859161377
32,-0.0029620081186294556,0.0039903223514556885,0.004374407231807709,-0.0005510002374649048,0.004001900553703308,-0.008076444268226624,-0.0009277835488319397,-0.0008491575717926025,0.0007902383804321289,0.002948775887489319,-0.002753838896751404,0.003354772925376892,3.571808338165283e-05,-0.010200217366218567,-0.0011200830340385437,-0.0071118175983428955,-0.002551466226577759,0.013420671224594116,0.009772032499313354,0.0025978535413742065,0.0165327787399292
33,-0.0034859254956245422,0.0006143227219581604,0.005831554532051086,0.0014498457312583923,0.003470800817012787,-0.006646789610385895,-0.0015053600072860718,-0.00869569182395935,-0.000206679105758667,0.001377001404762268,-0.0013605132699012756,-0.0010212808847427368,0.00034561753273010254,-0.0061159878969192505,-0.0007361173629760742,-0.010772183537483215,0.00012324005365371704,0.0009719580411911011,0.0036408305168151855,-0.0003609508275985718,0.018016956746578217
34,-0.002749621868133545,0.002061419188976288,0.006099924445152283,0.0046775490045547485,0.0006773844361305237,-0.007188707590103149,-0.011110939085483551,0.001458778977394104,-0.0001868605613708496,0.0037695541977882385,-0.0017056092619895935,0.0013888925313949585,-0.002021476626396179,-0.00411754846572876,-0.0013430938124656677,-0.010098844766616821,0.0005595013499259949,0.008887887001037598,0.007688194513320923,0.00029289722442626953,0.002900160849094391
35,-0.001081712543964386,0.005588330328464508,0.005760811269283295,0.007728889584541321,0.0005800575017929077,-0.005812846124172211,-0.006433553993701935,-0.0011207014322280884,0.0005445182323455811,0.003072887659072876,0.006170310080051422,-0.0032606422901153564,-0.00017659366130828857,-0.004971131682395935,-0.001949124038219452,-0.0026584118604660034,0.0013940483331680298,0.0032163187861442566,0.004751354455947876,-0.00039002299308776855,0.0055719539523124695
36,-0.0017137527465820312,-0.003822021186351776,0.0068787336349487305,-0.004153899848461151,0.002891950309276581,-0.003824979066848755,-0.008226029574871063,-0.0005393624305725098,0.0004215538501739502,0.0047432780265808105,0.0020472779870033264,-0.004240110516548157,-0.003279373049736023,-0.009995907545089722,-0.0014895424246788025,-0.00987832248210907,-0.0008854195475578308,0.0037506595253944397,0.00640493631362915,0.0006365925073623657,0.004581481218338013
37,-0.0007452666759490967,0.0002970397472381592,0.00678601861000061,0.004815585911273956,0.0024711191654205322,-0.004436492919921875,-0.003016643226146698,0.000366896390914917,0.0007953792810440063,0.004760019481182098,-0.0014106035232543945,-0.0044102296233177185,-0.0006703436374664307,-0.009575501084327698,0.0005709677934646606,-0.010863274335861206,-0.002224937081336975,0.009114518761634827,0.003161191940307617,-0.0005789101123809814,0.00596531480550766
38,-0.001356564462184906,-0.0005506202578544617,0.005495905876159668,-0.0010210871696472168,-0.0004120171070098877,-0.0032575130462646484,-0.007914789021015167,-0.0009029358625411987,-0.00047557055950164795,0.0030692368745803833,0.004081211984157562,-0.006980143487453461,-0.0018971413373947144,-0.010295242071151733,-0.0019815266132354736,-0.00891895592212677,-0.005172319710254669,0.016515783965587616,0.0029582083225250244,0.0004363059997558594,-0.003572136163711548
